Linux 5.4.0-132-generic (ku1rpaaxv008.kunet.ae) 	01/31/23 	_x86_64_	(8 CPU)

00:00:01        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
13:15:01          4      0.00      0.00      0.00      0.00      0.00
13:15:01          5      0.00      0.00      0.00      0.00      0.00
13:15:01          6      0.00      0.00      0.00      0.00      0.00
13:15:01          7      1.55      0.00      0.00      0.00      0.00
13:25:01        all      1.55      0.00      0.00      0.00      0.00
13:25:01          0      0.00      0.00      0.00      0.00      0.00
13:25:01          1      0.00      0.00      0.00      0.00      0.00
13:25:01          2      0.00      0.00      0.00      0.00      0.00
13:25:01          3      0.00      0.00      0.00      0.00      0.00
13:25:01          4      0.00      0.00      0.00      0.00      0.00
13:25:01          5      0.00      0.00      0.00      0.00      0.00
13:25:01          6      0.00      0.00      0.00      0.00      0.00
13:25:01          7      1.55      0.00      0.00      0.00      0.00
13:35:01        all      1.50      0.00      0.00      0.00      0.00
13:35:01          0      0.00      0.00      0.00      0.00      0.00
13:35:01          1      0.00      0.00      0.00      0.00      0.00
13:35:01          2      0.00      0.00      0.00      0.00      0.00
13:35:01          3      0.00      0.00      0.00      0.00      0.00
13:35:01          4      0.00      0.00      0.00      0.00      0.00
13:35:01          5      0.00      0.00      0.00      0.00      0.00
13:35:01          6      0.00      0.00      0.00      0.00      0.00
13:35:01          7      1.50      0.00      0.00      0.00      0.00
13:45:01        all      1.68      0.00      0.00      0.00      0.00
13:45:01          0      0.01      0.00      0.00      0.00      0.00
13:45:01          1      0.00      0.00      0.00      0.00      0.00
13:45:01          2      0.00      0.00      0.00      0.00      0.00
13:45:01          3      0.00      0.00      0.00      0.00      0.00
13:45:01          4      0.00      0.00      0.00      0.00      0.00
13:45:01          5      0.00      0.00      0.00      0.00      0.00
13:45:01          6      0.00      0.00      0.00      0.00      0.00
13:45:01          7      1.66      0.00      0.00      0.00      0.00
13:55:01        all      5.31      0.00      0.00      0.00      0.00
13:55:01          0      0.04      0.00      0.00      0.00      0.00
13:55:01          1      0.00      0.00      0.00      0.00      0.00
13:55:01          2      0.04      0.00      0.00      0.00      0.00
13:55:01          3      0.00      0.00      0.00      0.00      0.00
13:55:01          4      0.14      0.00      0.00      0.00      0.00
13:55:01          5      0.02      0.00      0.00      0.00      0.00
13:55:01          6      0.06      0.00      0.00      0.00      0.00
13:55:01          7      5.00      0.00      0.00      0.00      0.00
14:05:01        all      1.52      0.00      0.00      0.00      0.00
14:05:01          0      0.01      0.00      0.00      0.00      0.00
14:05:01          1      0.00      0.00      0.00      0.00      0.00
14:05:01          2      0.00      0.00      0.00      0.00      0.00
14:05:01          3      0.00      0.00      0.00      0.00      0.00
14:05:01          4      0.00      0.00      0.00      0.00      0.00
14:05:01          5      0.00      0.00      0.00      0.00      0.00
14:05:01          6      0.00      0.00      0.00      0.00      0.00
14:05:01          7      1.51      0.00      0.00      0.00      0.00
14:15:01        all      1.52      0.00      0.00      0.00      0.00
14:15:01          0      0.00      0.00      0.00      0.00      0.00
14:15:01          1      0.00      0.00      0.00      0.00      0.00
14:15:01          2      0.00      0.00      0.00      0.00      0.00
14:15:01          3      0.00      0.00      0.00      0.00      0.00
14:15:01          4      0.00      0.00      0.00      0.00      0.00
14:15:01          5      0.00      0.00      0.00      0.00      0.00
14:15:01          6      0.00      0.00      0.00      0.00      0.00
14:15:01          7      1.51      0.00      0.00      0.00      0.00
14:25:01        all      1.52      0.00      0.00      0.00      0.00
14:25:01          0      0.00      0.00      0.00      0.00      0.00
14:25:01          1      0.00      0.00      0.00      0.00      0.00
14:25:01          2      0.00      0.00      0.00      0.00      0.00
14:25:01          3      0.00      0.00      0.00      0.00      0.00
14:25:01          4      0.00      0.00      0.00      0.00      0.00
14:25:01          5      0.00      0.00      0.00      0.00      0.00
14:25:01          6      0.00      0.00      0.00      0.00      0.00
14:25:01          7      1.51      0.00      0.00      0.00      0.00
14:35:01        all      1.51      0.00      0.00      0.00      0.00
14:35:01          0      0.01      0.00      0.00      0.00      0.00
14:35:01          1      0.00      0.00      0.00      0.00      0.00
14:35:01          2      0.00      0.00      0.00      0.00      0.00
14:35:01          3      0.00      0.00      0.00      0.00      0.00
14:35:01          4      0.00      0.00      0.00      0.00      0.00
14:35:01          5      0.00      0.00      0.00      0.00      0.00
14:35:01          6      0.00      0.00      0.00      0.00      0.00
14:35:01          7      1.49      0.00      0.00      0.00      0.00

14:35:01        CPU   total/s   dropd/s squeezd/s  rx_rps/s flw_lim/s
14:45:01        all      1.56      0.00      0.00      0.00      0.00
14:45:01          0      0.02      0.00      0.00      0.00      0.00
14:45:01          1      0.00      0.00      0.00      0.00      0.00
14:45:01          2      0.00      0.00      0.00      0.00      0.00
14:45:01          3      0.00      0.00      0.00      0.00      0.00
14:45:01          4      0.00      0.00      0.00      0.00      0.00
14:45:01          5      0.00      0.00      0.00      0.00      0.00
14:45:01          6      0.00      0.00      0.00      0.00      0.00
14:45:01          7      1.53      0.00      0.00      0.00      0.00
14:55:01        all      1.55      0.00      0.00      0.00      0.00
14:55:01          0      0.00      0.00      0.00      0.00      0.00
14:55:01          1      0.00      0.00      0.00      0.00      0.00
14:55:01          2      0.00      0.00      0.00      0.00      0.00
14:55:01          3      0.00      0.00      0.00      0.00      0.00
14:55:01          4      0.00      0.00      0.00      0.00      0.00
14:55:01          5      0.00      0.00      0.00      0.00      0.00
14:55:01          6      0.00      0.00      0.00      0.00      0.00
14:55:01          7      1.54      0.00      0.00      0.00      0.00
15:05:01        all      1.52      0.00      0.00      0.00      0.00
15:05:01          0      0.01      0.00      0.00      0.00      0.00
15:05:01          1      0.01      0.00      0.00      0.00      0.00
15:05:01          2      0.00      0.00      0.00      0.00      0.00
15:05:01          3      0.00      0.00      0.00      0.00      0.00
15:05:01          4      0.00      0.00      0.00      0.00      0.00
15:05:01          5      0.00      0.00      0.00      0.00      0.00
15:05:01          6      0.00      0.00      0.00      0.00      0.00
15:05:01          7      1.50      0.00      0.00      0.00      0.00
15:15:01        all      1.53      0.00      0.00      0.00      0.00
15:15:01          0      0.00      0.00      0.00      0.00      0.00
15:15:01          1      0.00      0.00      0.00      0.00      0.00
15:15:01          2      0.00      0.00      0.00      0.00      0.00
15:15:01          3      0.00      0.00      0.00      0.00      0.00
15:15:01          4      0.00      0.00      0.00      0.00      0.00
15:15:01          5      0.00      0.00      0.00      0.00      0.00
15:15:01          6      0.00      0.00      0.00      0.00      0.00
15:15:01          7      1.52      0.00      0.00      0.00      0.00
15:25:01        all      4.07      0.00      0.00      0.00      0.00
15:25:01          0      0.16      0.00      0.00      0.00      0.00
15:25:01          1      0.00      0.00      0.00      0.00      0.00
15:25:01          2      0.05      0.00      0.00      0.00      0.00
15:25:01          3      0.00      0.00      0.00      0.00      0.00
15:25:01          4      0.00      0.00      0.00      0.00      0.00
15:25:01          5      0.04      0.00      0.00      0.00      0.00
15:25:01          6      0.02      0.00      0.00      0.00      0.00
15:25:01          7      3.79      0.00      0.00      0.00      0.00
15:35:01        all      1.50      0.00      0.00      0.00      0.00
15:35:01          0      0.01      0.00      0.00      0.00      0.00
15:35:01          1      0.00      0.00      0.00      0.00      0.00
15:35:01          2      0.00      0.00      0.00      0.00      0.00
15:35:01          3      0.00      0.00      0.00      0.00      0.00
15:35:01          4      0.00      0.00      0.00      0.00      0.00
15:35:01          5      0.00      0.00      0.00      0.00      0.00
15:35:01          6      0.00      0.00      0.00      0.00      0.00
15:35:01          7      1.48      0.00      0.00      0.00      0.00
15:45:01        all      1.56      0.00      0.00      0.00      0.00
15:45:01          0      0.02      0.00      0.00      0.00      0.00
15:45:01          1      0.00      0.00      0.00      0.00      0.00
15:45:01          2      0.00      0.00      0.00      0.00      0.00
15:45:01          3      0.00      0.00      0.00      0.00      0.00
15:45:01          4      0.00      0.00      0.00      0.00      0.00
15:45:01          5      0.00      0.00      0.00      0.00      0.00
15:45:01          6      0.00      0.00      0.00      0.00      0.00
15:45:01          7      1.53      0.00      0.00      0.00      0.00
15:55:01        all      3.03      0.00      0.00      0.00      0.00
15:55:01          0      0.03      0.00      0.00      0.00      0.00
15:55:01          1      0.00      0.00      0.00      0.00      0.00
15:55:01          2      0.00      0.00      0.00      0.00      0.00
15:55:01          3      0.01      0.00      0.00      0.00      0.00
15:55:01          4      0.00      0.00      0.00      0.00      0.00
15:55:01          5      0.01      0.00      0.00      0.00      0.00
15:55:01          6      0.00      0.00      0.00      0.00      0.00
15:55:01          7      2.97      0.00      0.00      0.00      0.00
16:05:01        all      3.88      0.00      0.00      0.00      0.00
